PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,Age,Purchase Amount,Category,Gender,Location
1.3075039145191496,-1.4239813890848927,0.2536058393970173,-0.031412815968272355,-0.9559596629509929,0.7648617026825557,-0.7254905672658291,0.3611062916362845,-0.2285858522616065,-0.6232556567553396,21,75,Clothing,Female,Delaware
1.2121368666855097,-0.9430001971269429,1.7943375591425899,-0.45948734613575987,-1.082555313359492,-0.8866735117178561,0.6712084555138755,0.42640983552301376,-0.10618226156589322,-0.2936479111689545,31,83,Accessories,Female,North Carolina
1.3317291151605612,0.7765599181795174,-0.05873172844091512,2.1419466099134308,1.0201995703009072,0.5651306241805438,-0.2490334963647405,0.3540566047805929,0.0190122705112222,-0.2096591792945483,63,93,Clothing,Female,New York
1.309367417500764,0.5970677574029416,-2.153712144637758,-0.021939253978344092,0.6505320049810243,0.5609763660435871,0.6968681339844857,0.2622474838921868,0.8320661900875699,0.0427137979665224,46,29,Clothing,Female,California
1.0969980352140598,0.4575645711586542,0.7214297724140868,-2.276466992245972,-0.6332458952577581,0.6896721859001713,0.8262166190978989,0.3678236347469245,0.7248260917254924,0.10968758906184306,44,25,Clothing,Female,Montana
1.1996304376163331,0.1762396355521575,1.524868732768609,-0.2563825946972542,0.45556667086471436,-0.7539193130958604,-0.3362255303931178,0.25745979970285815,0.8486065167200303,0.25745359524629363,57,76,Accessories,Female,North Carolina
1.1991982063977034,-0.01003327923383024,1.5734499030299869,-0.032133917066635674,-0.10933229448251519,-0.2764802603306987,0.6349913856069288,0.8422974469896751,0.09211336888719493,-0.46006616785949855,50,81,Footwear,Female,Ohio
1.1791346563434544,0.5279885272564655,0.03137204745173003,1.578676112643671,-1.6605425275947825,0.6218432957330291,-0.30126335203950005,0.1514419744793476,-0.11981805533669626,-0.6593238575756839,33,80,Clothing,Female,Alaska
1.2938180979206615,-1.7064594375607385,0.8391750698960653,-0.9002779424093188,-1.071904787483184,-0.8724399502665872,0.6441460265112448,0.5573435644886768,-0.22513534523196344,-0.36036928129479556,19,70,Accessories,Female,Pennsylvania
1.2017543034698581,0.38957743859882626,2.4302819250141585,-0.5580266426454072,0.8754768275912234,0.7900123720163472,-0.622680841882629,0.7508088483886353,-0.5119310150345808,0.6008474522591332,68,81,Clothing,Female,Maine
1.2012627195367303,-0.584357655810405,1.3120016286647076,0.3587506054700643,-1.5964343623741892,-0.2266217228259882,0.6362914365583016,0.7977336274787883,1.0292552013298868,-0.036786516331451614,27,86,Footwear,Female,Texas
1.3442665535741636,-0.20747653461980395,1.0780853634154495,0.8345581348167326,1.365197772926553,-0.8677402510323338,-0.3776764302710801,0.32822410821823395,-0.3933707018269688,0.7699183145862494,61,94,Accessories,Female,New Jersey
1.1670268200377516,0.4602336366229155,0.36057233824227236,0.4310474183187095,-1.2106945078917377,0.6268333579498842,0.6331479470569225,0.1953387191833232,-0.24135254166453302,-0.7205695547858308,38,66,Clothing,Female,Wyoming
1.2527139261978033,-0.9481794168988246,1.5991204861992931,0.5628727586700324,-1.3416179893586782,-0.3321369471899171,0.6515503886918428,0.8191481694965124,0.184168971673984,-0.5646708874875246,28,98,Footwear,Female,Michigan
1.2232795708357231,0.3827854736592666,-1.1024139065039258,-0.9941128301149567,-0.25441384277667217,0.5618169027673616,0.6966284889477297,0.5564481752039447,-0.5399331562337761,0.5378076482481451,39,25,Clothing,Female,Ohio
1.313055527773964,-0.716315496383453,-1.0896895696295594,0.6880312449998349,-1.3319884433277804,0.5732664739154932,0.574121076461767,0.32152877220201737,-0.2511121417089019,-0.7127132093128654,18,62,Clothing,Female,West Virginia
1.3808632940800556,-1.0816143319769176,-0.4125230249503978,1.8426132950207366,-0.6676513456434092,-0.1478282354462657,-0.7487645818759052,0.7758461232348615,0.8816222494004381,0.00607145103991677,24,98,Outerwear,Female,Virginia
1.2473345701261946,1.0682099800062617,-0.41182373148707074,0.2020431937392363,1.156573667922373,-0.17357041914937843,0.6570710919729716,0.4671866708421457,0.7041646065383528,-0.012372232536558642,64,53,Outerwear,Female,Vermont
1.2046999227102744,1.0629913262389319,-0.3127202211257374,1.0536214950642064,-0.16997547850241143,-0.17060773684189498,-0.7748416882291673,0.7194737532497499,1.1922061892205917,-0.1781702955383973,51,66,Footwear,Female,Alaska
1.0826768050383755,0.6102968477791184,0.12377180438878259,0.041393686281840196,-2.2399475513742804,0.6051903877915821,-0.2871673084526255,0.6400644943522094,-0.4131375787159656,0.7988538579490025,27,52,Clothing,Female,Minnesota
1.2298476151332698,0.12116139407733634,0.5468061768649892,-0.15169847992881816,-0.01201219980683107,0.6726331309612923,-0.2884581636345037,0.26221915930889395,-0.2324512409754183,-0.5565595350458856,48,64,Clothing,Female,Colorado
1.033738503877527,1.9349354077589873,1.4047524992503757,-0.15901734884720403,-0.02624487791040612,-0.8301823388679775,0.6409546739874167,0.1326737837762994,0.7415123145227901,0.010081757955062262,69,59,Accessories,Female,Rhode Island
1.2312384179849427,0.739360208764033,0.06686938478007982,0.18701721314183578,0.7416357809249424,-0.7840639878879736,-0.7402885102312633,0.6879697789802327,-0.1264205573747513,-0.3616196188605088,59,61,Accessories,Female,New Jersey
1.3223035503617948,0.25497325852891467,0.5899389907889813,1.6493721919704023,0.8865115236415807,-0.878692917882942,0.5097999059545029,0.09474730008062182,-0.2432761956296121,-0.7515724621803825,59,97,Accessories,Female,Nevada
1.0737870392433522,0.8021586923365689,0.06166268664574745,-1.7120044551318025,-0.8645695515888568,-0.6714684953555542,-0.781775239591293,0.41748288626622876,-0.2881568805507267,-0.7822850989163799,42,23,Accessories,Female,Minnesota
1.4339537072271966,-1.5338627943718703,0.5582806369176161,0.7769585469045732,0.741905760542985,-0.821212615086052,-0.3372650942373001,0.45157474323268854,-0.561034950388053,0.6466334599310528,39,98,Accessories,Female,Delaware
1.4542474827086658,-1.091135358091417,-0.4880401888524352,1.8594333223631496,0.06312894305148027,0.543316871473895,0.6656927396729764,0.47231307881963447,-0.13490981074314018,-0.36484777921552214,32,98,Clothing,Female,Illinois
1.0995347402076365,1.4986486570880218,1.29466244547594,-0.3365636058025578,0.33089708260689177,-0.2522870442677745,0.6338333706410509,0.872641239984314,0.10132875942730306,-0.4966827216576304,68,59,Footwear,Female,Washington
1.255137756559529,-0.8834599037587489,1.9492936265410021,-0.6180810314150716,-0.2821812563430788,0.6858482799709444,-0.2033011723752026,0.40540877619421695,-0.41632687371044147,0.7269016666323451,41,82,Clothing,Female,Alaska
1.4461438699180758,-1.1892916553937936,-0.9163602139447786,1.2261900550512437,0.3111615675445063,-0.32675213368312156,0.5284630957236853,0.7595217362499216,-0.2506447984772744,0.3650453326681458,31,82,Footwear,Female,Michigan
1.2814830762319438,0.5473246877132485,-0.7703655231600368,-0.37855646584061764,1.1938749188499147,0.5831572160662793,0.6896756447830608,0.4931519313469003,-0.4845375107339963,0.6238657781559747,58,41,Clothing,Female,Georgia
1.1719695103689787,0.4227414505763679,-0.5855762342198703,0.3970522248381588,-1.6256432359649922,-0.9653320039348688,0.5317455312633235,0.4642531423858532,-0.46491541352037313,0.6924894058745645,28,52,Accessories,Female,West Virginia
1.250589431518541,1.4120120635642297,-1.764993873374252,0.7188963925883536,1.2880537359875885,0.6741991094096156,-0.17789030189285626,0.2238817056368148,0.7739365312178849,0.16899194528922717,63,41,Clothing,Female,Arizona
1.2552808819646044,0.39320371546964156,1.0010616771608125,-0.18652803782812757,1.1464055555194648,-0.8573872171584955,0.6506046854575874,0.3264259432581081,-0.10575683090468424,-0.3142953592428529,64,70,Accessories,Female,Colorado
1.1124882381300167,1.807434907308727,1.526034929689935,1.6062026767394868,-0.36178459967571464,0.6549203634832654,0.5971745081121382,0.22501972462702666,-0.29291445915172487,-0.7292450531625114,66,91,Clothing,Female,Tennessee
1.3493482416711364,-1.4153901614588267,1.2760716258782159,0.313326866581064,-0.4546194251006078,0.6620626708333252,0.7230047751889568,0.46354036360864814,0.7682743045762834,0.1015337741702887,31,95,Clothing,Female,Iowa
1.1681826769820605,1.1967622355636474,-0.42610701557301184,-1.139636023167116,0.17337727724649543,0.619987827145288,0.7840071278204657,0.26824260899368796,0.8575742668837771,0.038674474979011816,55,25,Clothing,Female,Kansas
1.3829993286567228,-0.664104537385132,-0.5650792554098212,1.6745962363328624,-0.24568736242745923,0.6601767551656234,-0.7020466606063144,0.6713165662530143,-0.45360675065671097,0.5942032901780798,32,89,Clothing,Female,Oklahoma
1.1986602713662975,0.8422867800279976,-0.6177714692928061,-0.04328442774383594,0.14312813277385894,-0.2853958559111476,-0.35850335809297185,0.6694996932777117,-0.18584537572506712,0.5618781977045983,50,44,Footwear,Female,Nebraska
1.2436260636134677,0.940563499441709,-0.8834723987927298,0.4739472185413803,0.8741172543978231,-0.2427999569110496,-0.3227513294302152,0.44596568553990146,0.02845802474802083,-0.2388995119620266,58,52,Outerwear,Female,Maryland
1.426379606820781,-1.8111026842539901,-0.5528246701701113,1.3379554094787527,-0.49181368058895747,-0.7644618355010557,-0.8099578278572453,0.38311071791674256,0.8570195813059878,0.01684743074854335,18,94,Accessories,Female,Pennsylvania
1.2308683536245772,-0.8190114393811284,2.201074766744122,0.14249786820216273,-0.6539793857431407,0.7328984349532771,-0.1852929790964642,0.2136403858858283,0.8005365359207328,0.24279006034954387,39,98,Clothing,Female,Arizona
1.0828666546337973,1.1601281967549988,0.8131305742730535,-1.1737521543935743,-0.17332491833808134,-0.12320324275325778,-0.6998830600448783,0.9844533432292054,-0.29008535758154824,0.39294891684784733,56,40,Footwear,Female,Oklahoma
1.2462590307418855,0.23913330049029166,-1.421395268185861,-0.8521038933715263,-0.15644099555838634,0.7103330078146655,-0.6394450808524998,0.7861814944197625,-0.48180116644109505,0.6183515155747032,37,25,Clothing,Female,Montana
1.3448139532483823,0.246268158080403,-1.2504427700610636,1.056473007115388,0.5729985863896668,-0.7936815487159341,-0.8202693791517477,0.683839946733832,-0.5128760989697888,0.5079840006242473,46,62,Accessories,Female,Wyoming
1.2088472285235596,0.355715635009982,0.16223123197403652,-2.086986218015365,0.4689252440174456,0.6484282770860329,0.7680359331751333,0.576831877601519,-0.6034432859074694,0.6258515307174923,52,24,Clothing,Female,Idaho
1.1661881172309998,1.6241335692873726,0.12139466522373332,0.35913578291946285,0.9582159081401325,-0.7000133686990302,-0.7631179761136424,0.4130313444135034,0.7954998732833317,0.021255691844705313,70,57,Accessories,Female,Pennsylvania
1.3021762768922474,0.043632228950195306,0.4315655333550632,-0.23633700017172313,1.472778390387405,-0.6989340051046506,-0.8170467955738796,0.24848425333852994,-0.3009675954130207,-0.7503836122784986,61,66,Accessories,Female,Montana
1.2630190826419394,-0.6961773834517481,0.41344377699299506,-0.10094980959647216,-0.5561675867201784,-0.2796223848650942,0.5592304885685432,0.45359866211357514,-0.09097394726755956,-0.9713200345143869,33,70,Footwear,Female,Ohio
1.145548406785965,0.9673853210607232,0.8688079974368392,-1.5609593634503465,0.8379595944851668,-0.21765387519973745,0.7224815365760199,0.6567834677625668,0.9624807603801889,-0.2164026278498744,65,39,Footwear,Female,Mississippi
1.1566060098560196,0.466880072057254,-0.37227621204859324,-0.9727115573291448,-0.457248723409664,-0.7973405801092929,-0.3114351913761685,0.2655581818043826,0.8611761442670679,0.2002717632839079,41,34,Accessories,Female,Idaho
1.268517952504208,-1.1108688603971433,-0.49798165576742004,-1.4401084552641725,-1.0036173515657507,0.632809868935472,0.7787310855545232,0.2649352018310329,0.6687267001800288,0.12344697165824758,19,38,Clothing,Female,Virginia
1.360983815490383,-0.44053866037958517,-0.9675751941963341,1.0321544169687287,-0.21944513909313576,0.5669496287047998,0.5723096868620975,0.14792567417796015,-0.22145651918251025,-0.7321392104598736,33,70,Clothing,Female,Idaho
1.3128762256920905,0.4262384413688307,-0.45162470262058707,1.547891971655736,0.615041351780047,0.6140386384178381,-0.3149683817711322,0.3123989361865435,-0.1424016251040484,-0.22496909857988,53,80,Clothing,Female,Louisiana
1.0859833526246792,1.0658541105105022,0.729592604278105,-0.5301795672042815,-0.3139126048875071,-0.7830886028854103,0.5928168721695009,0.24449804178059736,0.6970926728283893,0.17002427176620896,54,51,Accessories,Female,Colorado
1.4225879133055759,-1.4039178373778232,-0.38645381624656566,0.418018136023117,0.7792807135002612,-0.2190953721161602,-0.2711973470910638,0.6032526403432228,0.9607303372878797,-0.035305691259075365,36,79,Footwear,Female,West Virginia
1.4231009788978612,-0.059568931388735064,-0.41961172388171397,1.854268495610866,1.4052656712145728,-0.35155285617959947,0.6300713800015219,0.8743305625421356,0.13156251570226982,-0.5817259514039195,56,92,Footwear,Female,Rhode Island
1.3626324510287142,-1.8111464710493703,1.2136657684535463,-0.43374566432619893,-0.26458703341373324,0.7547095370261603,-0.5971757822184255,0.6899051327442061,-0.39277585683365995,0.5899048468019104,28,85,Clothing,Female,North Carolina
1.3227318969006099,-0.9473782437594699,0.29654291482533973,-0.600926671280404,-0.11065924013450071,0.668201030061478,0.7682941364207957,0.4753705107592505,0.7166332963156788,0.15830333896554274,34,63,Clothing,Female,Maine
1.2721266965941125,0.41913745639553934,-1.06822135933045,0.9703889030822763,0.011379326134370944,-0.9579493448391695,0.4996206090669082,0.4666895684365891,-0.5057851851889734,0.6645998748893704,43,60,Accessories,Female,Iowa
1.2564394092280067,0.8155549967727125,-1.087380891213271,0.1519300062612771,0.7289292734754945,0.749347573042034,-0.6865358477686729,0.3170005500217681,-0.24405887164267615,-0.7276841797325997,54,44,Clothing,Female,Kentucky
1.200196397592098,0.3582961406831871,-0.5161220692150896,0.41590652918445564,-0.7184608023293471,-0.25357944776434643,0.5979247817855058,0.6533249081921826,1.0456686223170009,-0.04848204372999593,37,57,Footwear,Female,Massachusetts
1.2958665487943408,0.054791997864447176,-2.112561583825807,-0.5399000623697409,-0.048710723526792135,-0.29742955788220504,0.5826794168125445,0.6274890970648317,-0.4741673117358135,0.6228105205360226,33,24,Outerwear,Female,New York
1.046763839374015,0.9177739649002464,0.017859467823029978,-0.7682793242524419,-1.8999477037969,-0.9010871802654011,0.5463936455429802,0.12002110000232968,-0.24581700253526434,-0.6940100305811825,33,35,Accessories,Female,Nebraska
1.2803279361626334,0.20914048720103467,0.3696394435884555,0.41616653843193846,0.6865748621530232,-0.20850257086757812,0.5683091901492703,0.2834683992440219,-0.2306862498315983,-0.7183387520392579,55,73,Outerwear,Female,Oklahoma
1.2441251612269788,0.9729128115695478,-0.7850113065981194,-0.14357573717751387,1.2824716726604688,-0.841116884105544,0.48773100166727035,0.14626760706917516,-0.384921726292871,-0.6838048973295685,63,42,Accessories,Female,Oklahoma
1.1072301759319627,0.6527249708039187,0.4403808966952817,-2.334091522661649,0.014112622465233787,0.7219028888014467,-0.12091226725237554,0.15295028279644868,-0.2590089064961194,-0.7461130098688191,52,20,Clothing,Female,Rhode Island
1.465896912658388,-1.832026808390437,-0.3727600365703683,0.8726433659876148,-0.07990734955517766,0.7523538768404757,-0.6599331407971656,0.5943321459744191,0.7783651823509312,-0.010041017495783969,23,89,Clothing,Female,Maine
1.3166958005918576,0.9103054105971304,0.19733565570659126,1.0233530722925657,1.5332218892759195,0.7103550188302893,-0.6490105089875048,0.7256435685142755,-0.415194566440593,0.5476658451017695,70,76,Clothing,Female,Arkansas
1.1403521010534576,1.9753099131586036,-0.2121605662800787,0.9242877490717473,0.09877208408315828,0.5708459278842457,0.6451740474353195,0.1531234175728224,-0.27702452379577264,-0.7408503383317069,64,56,Clothing,Female,New Mexico
1.2192650722545153,-0.5775009836292389,0.7892663350048512,1.557723606751829,-1.920310581478462,-0.18991435232683235,-0.7983004037136673,0.7727337314797542,-0.22838236126945627,0.49708482314420205,22,100,Outerwear,Female,Hawaii
1.1815263951858355,0.9186422838306775,-0.38190108682917734,-0.10934761332950155,-0.5085092163887959,0.6542490635393584,0.6446848008058836,0.32176400173804987,-0.3620808245320299,-0.7402807328450973,46,44,Clothing,Female,Idaho
1.0634319798931526,2.0423934540161204,1.1608104307582716,1.1197483526338008,-0.4762500083926465,0.6540961668093497,0.6800658852625502,0.36289218450970107,0.7058425060486585,0.07014429710228923,65,76,Clothing,Female,South Carolina
1.2369723497559597,-1.4074814284500115,1.739033666049179,0.2855036127969885,-1.86017291047169,-0.8448822416041577,-0.39522286197027023,0.3659932094152998,-0.40530220514482973,0.840788234096137,18,97,Accessories,Female,Nevada
1.0013735153856016,1.9216712371766818,-0.03879758703663649,-0.053438135642583234,-1.6246965539995488,0.7640170122536781,-0.6191160658533041,0.5236340157215326,0.7667114554890123,0.1623866597220428,45,39,Clothing,Female,South Carolina
1.423941684252079,-0.9113487410471283,0.9497403896309219,0.8257927263889332,1.5975810031784305,0.6347310671877024,0.7397418172467346,0.303738242567602,0.7984596271965019,0.12247634462733059,56,100,Clothing,Female,Maryland
1.1401458924344088,0.7110902908399378,1.087347012574788,-0.29360694583699676,-0.6553001105701053,0.6339704641825001,0.746590176964351,0.4283594958428435,0.8113600421321367,0.006214413766604018,49,62,Clothing,Female,Tennessee
1.2287575777400628,1.0201193918396259,0.9556114882599336,1.84274074244515,0.6608570323505315,0.626202850227317,-0.19989497836940134,0.4188273458044818,-0.07995362233290618,-0.1997456426245953,66,98,Clothing,Female,Arkansas
1.3020831403238926,-0.7367780672880879,-1.508182478069791,-0.9956867801409959,-0.16910476582953984,0.5537491740921272,0.697848636003438,0.5008656006069643,-0.2168501560483841,-0.18713352143893086,27,31,Clothing,Female,Arizona
1.3128477691565228,0.5924980674870641,0.8995554340550702,1.0651368361385776,1.4545872988711288,-0.28440368703451646,0.618645707072485,0.5722578356392941,-0.3516672909176229,0.43757723538410004,69,89,Outerwear,Female,Ohio
1.442183858368498,-0.1832317027843326,0.1720417261999488,1.2367696898579768,2.1723321208365847,0.6169897410928087,-0.19764525634378213,0.4477837130719444,-0.4011022755919097,0.5658560347857078,66,91,Clothing,Female,North Dakota
1.1047769929939648,0.9890973275871475,0.11603713671776578,-0.06252081004246474,-0.8972710428410277,0.6221760041966273,-0.22715793975375864,0.3233698466073337,-0.020215569196424484,-0.03312311883522509,45,50,Clothing,Female,Vermont
1.276134436643332,-0.1926632299528032,-1.4712494473716886,-0.6703902504992868,-0.33300269772942276,0.7733325719170144,-0.7204326778423585,0.37396022133271484,-0.3983812608057795,-0.7131980600517891,31,32,Clothing,Female,Minnesota
1.2118438000957468,-0.19666109103103122,0.6790840192232241,-0.11294495911867578,-1.1346498531637,0.7177036231260261,-0.6711805107257551,0.8610130857002936,-0.4895151326568017,0.6186622531426498,33,67,Clothing,Female,Idaho
1.0538133125325913,1.307272064613802,-0.07054137536982759,-1.0162187386919004,-1.2270638029241543,0.6362816838078696,0.7708106878651356,0.5182465340920842,0.7168588175133479,0.12691627593924137,43,28,Clothing,Female,Maryland
1.3746455560973005,-1.086494675721704,-1.2602126369433317,0.5639147462736216,-0.18351329381365014,-0.8162406875837543,-0.3775643795063424,0.18864131112294155,-0.3141806588466486,-0.6079319006976269,25,65,Accessories,Female,South Carolina
1.3916911629670143,-1.0639937022185684,0.38415930491252587,-0.27424796802094414,1.076009429787618,0.6151094473172177,0.7135348037081788,0.49431714679215155,-0.6074999734089058,0.6535609956548771,46,73,Clothing,Female,California
1.1517216781443864,2.0098914576329827,-1.0375754207348766,-0.264885931576933,0.8224515229452337,0.7708889111525363,-0.632782194222087,0.555965973384833,0.755122411888059,0.09620333876851137,67,27,Clothing,Female,Georgia
1.4643815089125753,-1.7971346465786515,-0.46407577415628154,0.9008716509273863,0.22436826096657042,-0.7923108512110411,-0.7853697884547768,0.6230885418935876,-0.055513103670959,-0.3213538205119608,26,89,Accessories,Female,Vermont
1.2132534586212465,-0.676798478801585,1.1145176502322651,-0.5661555849975402,-0.622353291258754,-0.14628689285225832,-0.6980269431307826,1.0593517695288441,0.05120750576507336,-0.47936847092444684,35,72,Footwear,Female,Georgia
1.1415959949750305,1.1649299757805862,0.4286172045430861,-1.1082096720136192,0.41349036819480534,0.6193326351154675,-0.21062675343129036,0.390090646215889,-0.4505551352567435,0.6968578700833017,61,37,Clothing,Female,New Jersey
1.1655039026731782,-0.6599232809170972,1.120234698837715,-0.8722768955686374,-1.558411653027289,0.6032466408763718,0.7645723054547077,0.5695548909230892,-0.1481652789587286,-0.21092104837626094,26,63,Clothing,Female,Utah
1.174785120985708,-0.139766964944426,1.8281818435728543,0.43614784729091266,-1.1348322104523065,-0.8640898536311311,0.5757788243076216,0.5771773410947945,-0.47277391197758944,0.6496808907818528,39,90,Accessories,Female,Utah
1.2194337171047507,0.8174822757340462,1.0745631615822362,-0.44595763082933726,1.1757199139485635,-0.7773582901378769,0.5689966766123011,0.1341906317211113,-0.39259833072492994,-0.7025505038086097,69,62,Accessories,Female,North Carolina
1.22894367079537,-0.07799023915899041,-0.7715059428398878,-0.43966336728052163,-0.5987796930716647,-0.7855554065078078,-0.7659311857938211,0.6684084035756246,-0.5422230750180456,0.6959394351398704,32,43,Accessories,Female,Florida
1.4659896868626292,-1.4452386552011216,-0.7303645456083118,1.876493058564014,-0.6467638190098373,0.5147244038130219,0.6270438882109838,0.46150016044974984,-0.5133440637642801,0.5511193635808216,20,96,Clothing,Female,Wisconsin
1.2319825828714022,-0.031194603671821915,-0.19276844925510236,1.571759213428119,-1.651719856447413,-0.8674423943218027,-0.8449627799374845,0.5485881694886281,-0.38008676031199473,0.5297137263709009,25,83,Accessories,Female,Tennessee
1.078372526137648,1.3387479960999324,1.1756664757471296,0.27195547606607007,-0.6115964948030868,-0.805145478203138,-0.3198243210490574,0.3656575666230496,-0.46515234841343744,0.6898546738302367,56,67,Accessories,Female,Arizona
1.3023052156901398,0.7019466658754759,0.0036698585205239415,1.8313657961319922,1.1034268473294493,0.7105822418432796,-0.705645742880236,0.4660917474722285,0.8286442506129933,0.06905972423673934,63,90,Clothing,Female,Oregon
1.4283632050368387,-1.6731685803886622,-0.42703935597155385,-1.173682821854078,0.9389289615113706,0.8016599164030269,-0.6352175592934258,0.35095634648502916,-0.3017826351405855,-0.7570308407909365,34,53,Clothing,Female,Virginia
1.1514065785294156,-0.338454222324678,0.39119094788282577,-1.754205216188928,-1.1594174877052308,-0.9100678629258633,0.6771468023058795,0.40660869309360376,-0.18017910176203494,-0.30797698693128345,29,37,Accessories,Female,Maryland
1.2887919546535798,0.27787288178009745,-0.6733104034194283,0.4053473766789071,-0.025938537446321824,0.5625887205542731,0.637296139483058,0.6134367176410562,-0.4746913894973419,0.6350495417140283,43,56,Clothing,Female,Arkansas
1.2604006702696184,0.5576394968957321,-1.3697409969722167,0.3202474246247874,-0.3220932844986818,-0.30043343615654305,0.627384264807706,0.6277007691419778,-0.3273528770124512,0.5153159525508704,39,43,Outerwear,Female,Texas
1.4838983242311632,-2.116349764268232,0.30392707088550813,-0.12020449269690342,0.8334416525130888,0.6851296415007269,-0.27708772025927064,0.2882903701112369,-0.3304087589264656,-0.5520797603282028,33,84,Clothing,Female,Vermont
1.302774182023581,-0.45149760034128245,0.5527443139286018,-1.3628158874151493,0.8783714824901133,0.6827785287955382,0.7193401388318652,0.15597759774037853,-0.3126540990227321,-0.646923413291731,51,50,Clothing,Female,Wyoming
1.1706150799917312,0.5422684791048696,2.3997964083241303,-0.03434864286344054,0.4695035755412445,-0.26229175887735035,0.6945467299995127,0.7583497479081216,0.16158858037957455,-0.6147522641263756,65,88,Footwear,Female,Alabama
1.383194842812594,-0.008887602631870037,-1.1300556655089133,0.02562826543942254,1.2658281734011956,-0.2582250687304647,0.6421327237465991,0.7528184459421884,-0.45471689832470497,0.3900792297195927,51,50,Outerwear,Female,Maine
1.1491171863399057,1.7198279899192082,0.5978235578703774,1.4223575513785611,0.5766113279279903,-0.7615482569215353,-0.8204187232928731,0.5060920055191211,-0.08211962516280441,-0.39045736274399845,70,80,Accessories,Female,South Dakota
1.1110921213697083,0.7403761922485028,0.13396769349271226,-0.39642873689757735,-1.0883399262767095,0.7382595719425157,-0.6292828405220287,0.4579008474900726,0.8138686458261416,0.18654601083328604,40,47,Clothing,Female,West Virginia
1.1790400771238183,0.13469030801883233,-1.3333044240354013,-0.2909424616940485,-1.9051612789656762,0.6434733972168563,-0.2428552029842037,0.16096151910338366,-0.1991581754623889,-0.5042721265836883,19,33,Clothing,Female,Ohio
1.2163809998584931,-1.0001749112503968,1.9927871750456558,0.40369363968497946,-1.4147204374441074,-0.09740824039112767,-0.7546732800228354,0.8344795968503842,-0.3542328093267967,0.5762983687133927,28,100,Outerwear,Female,Arizona
1.0361356766364551,1.5106245002807912,-0.07562730810668693,-1.0852188228389181,-0.6888248860353499,0.5715067071575798,0.7801263430132902,0.5409992105563225,-0.16946715222609987,-0.2792484026270942,51,26,Clothing,Female,Ohio
1.2029302073009136,-0.7205032938126187,1.358345061656403,-0.28070793215755113,-1.0139296001474591,-0.8906461294362311,0.6431822210059407,0.5455706822918849,-0.27785104894079315,-0.22761468476799201,32,79,Accessories,Female,New Mexico
1.1972338133054314,-0.8243986142325492,0.8836460662441065,-0.052575113951284155,-1.2652043050572,-0.739396003237796,-0.7782252907193246,0.5711704624415133,-0.07512047472768821,-0.18968767992112653,26,77,Accessories,Female,South Dakota
1.2369578238074426,1.1370897554537291,-1.4872213108762427,0.25849282305407045,0.16972425341608488,0.581762363870558,-0.21504324527350596,0.38391272761096484,-0.4261612704155136,0.5566777042193816,50,36,Clothing,Female,Oklahoma
1.216718752564858,1.8556435467227548,-1.9223636538301536,-0.10982989757551856,1.4631886661171343,-0.761710125911905,-0.8508737911912221,0.30709817991666044,-0.2626121343804518,-0.8584990550444787,68,21,Accessories,Female,Connecticut
1.3096189642115805,-1.303844626780807,0.9622597686166157,-0.7521469976345018,-0.1325333732374826,-0.15293466962276428,-0.6884100450457663,0.9375769200977212,-0.24173121280960674,0.36254097166761445,33,72,Footwear,Female,Wisconsin
1.1473632182449898,1.0004730726576796,-0.24371639654368324,-1.4386622772414857,0.4175523654781939,-0.19479580769844573,0.6963825720428026,0.40686132650658285,0.9204390506319298,-0.042408179526822604,56,25,Outerwear,Female,New Hampshire
1.1546073061330808,1.1724980265782128,0.671663481857013,1.1714307638138381,-0.19830265367992306,0.6055887903725151,0.7098414648139899,0.32016637072571635,0.8197026720220973,0.16244765490216204,57,79,Clothing,Female,Nebraska
1.092644047608258,1.4928231075965837,0.8231047366452199,0.8996149505107017,-0.4669771130703417,0.7158353293023421,-0.6894713377713145,0.6167634689029443,-0.021090316831623247,-0.26108129699779964,58,73,Clothing,Female,Nevada
1.2004829061411229,0.40925239943257463,-0.0935167419560546,0.9039722917526383,-0.7231413439217094,-0.9088620119624188,0.5809582016012892,0.2939634606015973,0.8006243625312581,0.10972329197818231,40,71,Accessories,Female,New York
1.3050393768384685,-0.05617903581237639,-1.4422266374455766,0.26189092474285125,0.046725408171888035,-0.9090470608390004,0.5117231400276798,0.06956495262912288,-0.3354293988584264,-0.7901687526635934,37,48,Accessories,Female,Pennsylvania
1.1558293807093705,1.0194509703048766,-1.5797778785195211,-0.0459993149704055,-0.9655026090226319,-0.354739046042059,0.5583684434122264,0.8509836105109501,-0.22320252801701873,0.4591676215741121,36,28,Footwear,Female,Delaware
1.2940245525594722,-0.9714109763861684,0.9411695527804569,0.8772308553003871,-0.9446087373710501,-0.25169258763753866,-0.4050272717778436,0.335293677209496,0.14866153662052112,-0.7864058338485711,29,95,Footwear,Female,Mississippi
1.1455034304150107,1.5324633867011672,0.27318376224659313,-0.2093874571272243,0.4537260818839902,-0.17515787112071204,0.5840089122598013,0.30430181909275483,-0.19125166105335398,-0.775385806721717,65,48,Outerwear,Female,Iowa
1.2302160296554483,-0.24355662685357007,1.2292512815208936,0.8297323431341376,-0.33423676013391196,0.7208061897728624,-0.2668545353921322,0.22613193987900768,0.809573977433446,0.2976453961998198,44,93,Clothing,Female,Utah
